x = 22, y = 19, rule = lenia, kEq = gauss, gEq = gauss, mu = 0.15, sigma = 0.017, kernelRadius = 13.0, deltaT = 0.1, peak = [1]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04916268490698528 0.11420791076662412 0.14504272966769038 0.16381876433418702 0.16904693805262827 0.1540876746636847 0.11532544142939424 0.052650358463441474 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10515460603170727 0.1923963634183119 0.23907374511549012 0.2995007445375893 0.3343507461307813 0.34079800316875813 0.339560037662314 0.3335299381706766 0.3009186313380312 0.34151442127714965 0.18634053400239198 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.08776526295078946 0.22056967959399254 0.2866300380512283 0.3427643330993295 0.3117589886009159 0.767224947138249 0.9868006698663789 0.9649778884910445 0.8702269197975796 0.6909608114630594 0.7098062288285569 0.288781587408728 0.18808715994799619 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.20752628424373537 0.30064433067537955 0.34945664912370267 0.24714705944473253 0.42253541338277123 0.7393296381419754 0.6847669404464739 0.4601868674726116 0.49464399472174736 0.6032538309438824 0.5461614261315586 0.33165143165646244 0.28661369044018126 0.09958819894986642 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.11511596640745228 0.29633801303066293 0.3565160242084362 0.24325193838700013 0.23886285902137405 0.6701202057408243 0.6295856056713243 0.03821603984683594 0.04172472659320649 0.10954048564716015 0.2675372515694835 0.42816509473058934 0.37752413186308037 0.32457727486911186 0.22274837630258681 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.21173674344661578 0.34962915335880174 0.30811996210984194 0.1992995714529197 0.34223334178524367 0.6252632641832272 0.09315699978419256 0.01249414557323783 0.01345459837683552 0.028855442436255763 0.1014827558014823 0.28484136706142854 0.3911615617375287 0.48595006694098947 0.3022250849865545 0.057722431768253826 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.2718770524914224 0.3730789515075441 0.4309842080962189 0.7689930849938286 0.6341387498293292 0.6247583425558745 0.006437881530142811 0.0 0.0 0.005238062898481749 0.01996591450963811 0.174964232241388 0.4094613556112803 0.3596219191089507 0.3303553425408241 0.10382146696074192 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.2917678375159559 0.3768913825077324 0.9458189775911898 0.749742701082205 0.6350012731972564 0.21104048143397397 0.0 0.0 0.0 0.0 0.0035719628295617922 0.09455391358650113 0.5634467204420728 0.8425075515015927 0.3358037775907666 0.1361980088744339 0.0 0.0 
