x = 20, y = 20, rule = lenia, kEq = gauss, gEq = gauss, mu = 0.15, sigma = 0.017, kernelRadius = 13.0, deltaT = 0.1, peak = [1]
0.0 0.0 0.0 0.0 0.0 0.006043653046331566 0.04761219525542542 0.08548772531892329 0.1207600795314498 0.13670246429918365 0.13285111332952787 0.1007183659572547 0.04849206882701216 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.03926738092134821 0.11459949072522604 0.17956751803750584 0.2382994164354899 0.2668244821785409 0.27621932796233395 0.2549222503702803 0.22420645470288195 0.21453593137319926 0.1741879446548218 0.05178403833771668 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.04525387351090518 0.14664647110507414 0.24021021247329405 0.32033508007708245 0.38327372391606374 0.4139606290874085 0.374078809789732 0.2835208379895753 0.18806446569399538 0.1491029527316022 0.1742613528285291 0.2384032463001427 0.12149469660143639 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.023030198111648238 0.14693578664195042 0.2563709167488747 0.35974069841827894 0.4536361358515508 0.5360945994256575 0.576007447527657 0.5266384013182049 0.33248268937088765 0.12153481658299485 0.009535516236397104 0.0 0.08239905126985164 0.2873101063545005 0.11078695789197958 0.0 0.0 0.0 0.0 
0.0 0.0 0.10246534285619205 0.24055854425911294 0.34663071304944876 0.4797877057080729 0.5909896534780833 0.6597368400377428 0.7276042268659363 0.7434119481945061 0.5119400851277153 0.12176114370321713 0.0 0.0 0.0 0.0027458951775677642 0.42140676326719007 0.0 0.0 0.0 0.0 
0.0 0.01947256883931965 0.1805885897554976 0.2787549750372693 0.37776033114267066 0.5487351899127995 0.7104655475833617 0.7520344049100253 0.781560168409031 0.900800959038687 0.819018851387467 0.26099019139428914 0.0 0.0 0.0 0.0 0.06236324657599099 0.5083739125245366 0.0 0.0 0.0 
0.0 0.07013860355041882 0.22091053057713922 0.24488289078348502 0.2992705437596717 0.5256965409609479 0.8072854725936965 0.8375081234026649 0.7827968272763036 0.9090876238899536 1.0 0.5818396678070846 0.0 0.0 0.0 0.0 0.0 0.529499892038429 0.0 0.0 0.0 
0.0 0.129132915423755 0.2125374143757711 0.14955329598958284 0.1344483876244107 0.3514405869811933 0.8059830681123366 0.988360297136596 0.8514516234117767 0.8954548221976535 1.0 0.9619195043566093 0.07422121612202952 0.0 0.0 0.0 0.0 0.0 0.7763942076931859 0.0 0.0 
0.0 0.16145019620100556 0.1812130604594719 0.02876152062747582 0.0 0.06489634272063058 0.5369596266595555 1.0 1.0 0.9844243317281391 1.0 0.9345804237564004 0.44696878960274133 0.0 0.0 0.0 0.0 0.0 0.6459857011789502 0.0 0.0 
0.0 0.1680041327124392 0.1644843335999392 0.0 0.0 0.0 0.07667888340469936 0.8199719650420573 1.0 1.0 0.9547553326294939 0.8606716992783855 0.6894485065698638 0.0 0.0 0.0 0.0 0.0 0.23261695884681882 0.6109983812997443 0.0 
