x = 35, y = 40, rule = lenia, kEq = gauss, gEq = gauss, mu = 0.15, sigma = 0.017, kernelRadius = 13.0, deltaT = 0.1, peak = [1]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5743675157666648 0.6812583497214453 0.6368016762260433 0.5929959058705964 0.4095012191596889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3901406075725794 0.8325710656706953 0.6016619076372679 0.2974166195742768 0.27754512465293435 0.2942532977497338 0.538363787673479 0.685484880676708 0.23057700731049358 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13363499689663794 0.9005959833109557 0.7033825909028774 0.2914658274919815 0.2156063177365803 0.15333063246423106 0.17422639181951521 0.30223151679584653 0.5321225712598492 0.902085551228378 0.434345040003806 0.159939575929265 0.02593193742351768 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.888917078710704 1.0 0.2324332122423256 0.0315206155859938 0.0 0.0 0.0 0.0 0.00403103602888042 0.6161597433521313 1.0 0.5647907561707093 0.2697193904304151 0.047469947766702714 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.30459679547049423 0.9813557168215592 0.75615341588001 0.007476205837723793 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.39700407110375724 0.514057849181863 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9219245923164363 1.0 0.20005192731358812 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01531376549770276 0.4585876336563376 0.437699803388112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02887583494975878 0.0 0.0 0.0 0.6780910202789336 0.9931349808294134 1.0 0.41542117279131413 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1986786877506304 0.4435622179949758 0.3371606049364449 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04953027514165269 0.03617948984481936 0.0 0.0 0.0 0.9374851555994478 1.0 0.858687920247989 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.027422661536536344 0.1876302836991851 0.32369442349085364 0.41899952924848327 0.16997656758876964 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.051720834527021725 0.006523734215270017 0.0 0.0 0.0 0.9920121043466132 1.0 0.6345995352330767 0.0 0.0 0.0 0.18143308091592664 0.1624227460294439 0.15902292994834966 0.15674839054059042 0.0 0.0 0.18635520546437873 0.2488921705696399 0.3080918672221236 0.39438168413529057 0.2638100694778016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.014034972996969097 0.0 0.0 0.0 0.3760609697813164 1.0 1.0 0.29076284192437146 0.0 0.0 0.03218319072297142 0.41943471926878284 0.44166481294998133 0.1767956223275464 0.6270894145849375 1.0 0.6215541168064949 0.32833544512264146 0.2842418516717748 0.3158431318934223 0.38220140821198656 0.257567387224508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
